id_osm_rer,comune_osm,nome_via_osm
5231,"Borgo Tossignano","Via 2 Agosto"
5232,"Borgo Tossignano","Via Angelo Bughetti"
5233,"Borgo Tossignano","Via Campiuno"
5234,"Borgo Tossignano","Via Casone"
5235,"Borgo Tossignano","Via Castiglione"
5236,"Borgo Tossignano","Via Caterina Sforza"
5237,"Borgo Tossignano","Via Chiusa"
5238,"Borgo Tossignano","Via Codrignano"
5239,"Borgo Tossignano","Via del Cimitero"
5240,"Borgo Tossignano","Via dell'8° Centenario"
5241,"Borgo Tossignano","Via della Resistenza"
5242,"Borgo Tossignano","Via Don Giovanni Verità"
5243,"Borgo Tossignano","Via Fontana Vezzola"
5244,"Borgo Tossignano","Via Fratelli Bandiera"
5245,"Borgo Tossignano","Via Fratelli Cairoli"
5246,"Borgo Tossignano","Via Giuseppe Garibaldi"
5247,"Borgo Tossignano","Via Giuseppe Mazzini"
5248,"Borgo Tossignano","Via Goffredo Mameli"
5249,"Borgo Tossignano","Via John Fitzgerald Kennedy"
5250,"Borgo Tossignano","Via Laguna"
5251,"Borgo Tossignano","Via Lamone"
5252,"Borgo Tossignano","Viale Aldo Moro"
5253,"Borgo Tossignano","Viale Guglielmo Marconi"
5254,"Borgo Tossignano","Viale Marconi"
5255,"Borgo Tossignano","Via Marzabotto"
5256,"Borgo Tossignano","Via Montanara Levante"
5257,"Borgo Tossignano","Via Montanara Nord"
5258,"Borgo Tossignano","Via Montanara Sud"
5259,"Borgo Tossignano","Via Monte Battaglia"
5260,"Borgo Tossignano","Via Montecchio"
5261,"Borgo Tossignano","Via Nino Bixio"
5262,"Borgo Tossignano","Via Nuova"
5263,"Borgo Tossignano","Via Padre Cassiano Calamelli"
5264,"Borgo Tossignano","Via Palazzina"
5265,"Borgo Tossignano","Via Panoramica"
5266,"Borgo Tossignano","Via Papa Giovanni XXIII"
5267,"Borgo Tossignano","Via Pietro Nenni"
5268,"Borgo Tossignano","Via Piovego"
5269,"Borgo Tossignano","Via Raggi"
5270,"Borgo Tossignano","Via Reduci della Divisione Pavia"
5271,"Borgo Tossignano","Via Rineggio"
5272,"Borgo Tossignano","Via Rio Gambellaro"
5273,"Borgo Tossignano","Via Rio Maggiore"
5274,"Borgo Tossignano","Via Rio Mescola"
5275,"Borgo Tossignano","Via Rio Morine"
5276,"Borgo Tossignano","Via Ripalimosani"
5277,"Borgo Tossignano","Via Riviera"
5278,"Borgo Tossignano","Via Rocchetta"
5279,"Borgo Tossignano","Via Rocchetta, CAI 705"
5280,"Borgo Tossignano","Via Roma"
5281,"Borgo Tossignano","Via Rossole"
5282,"Borgo Tossignano","Via Salvador Allende"
5283,"Borgo Tossignano","Via Salvatore Allende"
5284,"Borgo Tossignano","Via San Bartolomeo"
5285,"Borgo Tossignano","Via San Michele"
5286,"Borgo Tossignano","Via Sasso"
5287,"Borgo Tossignano","Via Serraglio"
5288,"Borgo Tossignano","Via Siepe Sasso"
5289,"Borgo Tossignano","Via Siepi di Campiuno"
5290,"Borgo Tossignano","Via Siepi San Giovanni"
5291,"Borgo Tossignano","Via Silvio Pellico"
5292,"Borgo Tossignano","Via Torino"
5293,"Borgo Tossignano","Via Tosca Tulipani"
5294,"Borgo Tossignano","Via Trieste"
5295,"Borgo Tossignano","Via Valle"
5296,"Borgo Tossignano","Via XX Settembre"
5297,"Borgo Tossignano","Via Zampa"
5298,"Borgo Tossignano","Vicolo Androne"
5299,"Borgo Tossignano","Vicolo Maddalena Ridolfi"
5300,"Borgo Tossignano","Vicolo Saldoni"
5301,"Borgo Val di Taro",00
5302,"Borgo Val di Taro",803
5303,"Borgo Val di Taro",803v
5304,"Borgo Val di Taro",832
5305,"Borgo Val di Taro",833
5306,"Borgo Val di Taro",833A
5307,"Borgo Val di Taro",833c
5308,"Borgo Val di Taro",833d
5309,"Borgo Val di Taro",835d
5310,"Borgo Val di Taro",837
5311,"Borgo Val di Taro",839
5312,"Borgo Val di Taro",839b
5313,"Borgo Val di Taro",839c
5314,"Borgo Val di Taro",843a
5315,"Borgo Val di Taro",843b
5316,"Borgo Val di Taro",843d
5317,"Borgo Val di Taro",843e
5318,"Borgo Val di Taro",843-VA
5319,"Borgo Val di Taro",845
5320,"Borgo Val di Taro",845a
5321,"Borgo Val di Taro",851
5322,"Borgo Val di Taro","CAI 830"
5323,"Borgo Val di Taro","CAI 830a"
5324,"Borgo Val di Taro","CAI 830A"
5325,"Borgo Val di Taro","CAI 830B"
5326,"Borgo Val di Taro","CAI 833"
5327,"Borgo Val di Taro",carraia
5328,"Borgo Val di Taro","Chiesa di Gorro"
5329,"Borgo Val di Taro","Colle delle Cento Croci"
5330,"Borgo Val di Taro","La Colla-843-VA"
5331,"Borgo Val di Taro","Largo Roma"
5332,"Borgo Val di Taro","Largo unità d'Italia"
5333,"Borgo Val di Taro","Passo del Brattello"
5334,"Borgo Val di Taro","Piazza 11 Febbraio"
5335,"Borgo Val di Taro","Piazza Cur"
5336,"Borgo Val di Taro","Piazza Farnese"
5337,"Borgo Val di Taro","Piazza Giovanni Paolo II"
5338,"Borgo Val di Taro","Piazza Giuseppe Verdi"
5339,"Borgo Val di Taro","Piazza la Quari"
5340,"Borgo Val di Taro","Piazzale Cantinella"
5341,"Borgo Val di Taro","Piazzale Guglielmo Marconi"
5342,"Borgo Val di Taro","Piazzale San Rocco"
5343,"Borgo Val di Taro","Piazza Prospero Manara"
5344,"Borgo Val di Taro",sentiero
5345,"Borgo Val di Taro","Strada di Gorro"
5346,"Borgo Val di Taro","Strada per Piana dei Garmini"
5347,"Borgo Val di Taro","Strada Provinciale del Colle di Centocroci"
5348,"Borgo Val di Taro","Strada Statale Colle di Centocroci"
5349,"Borgo Val di Taro","Variante al sentiero 843-VA (Monte Arsone)"
5350,"Borgo Val di Taro","via 25 Aprile"
5351,"Borgo Val di Taro","via Abazia"
5352,"Borgo Val di Taro","via Achille Pellizzari"
5353,"Borgo Val di Taro","via Alberto Zanrè"
5354,"Borgo Val di Taro","via Aldo Moro"
5355,"Borgo Val di Taro","via Anna Frank"
5356,"Borgo Val di Taro","via Antonio Armani"
5357,"Borgo Val di Taro","via Antonio Emanuelli"
5358,"Borgo Val di Taro","via Antonio Fortunati"
5359,"Borgo Val di Taro","via Aprica"
5360,"Borgo Val di Taro","via Armando Tedaldi"
5361,"Borgo Val di Taro","via Bellinzona"
5362,"Borgo Val di Taro","via Bruno Capitelli"
5363,"Borgo Val di Taro","via Bruno Raschi"
5364,"Borgo Val di Taro","via caduti Alpini"
5365,"Borgo Val di Taro","Via Caduti del Lavoro"
5366,"Borgo Val di Taro","Via Caduti Partigiani"
5367,"Borgo Val di Taro","via Campo Fortuna"
5368,"Borgo Val di Taro","via Carlo Gervasoni"
5369,"Borgo Val di Taro","via Casali"
5370,"Borgo Val di Taro","via Cassio"
5371,"Borgo Val di Taro","via Cesare Bassani"
5372,"Borgo Val di Taro","via Cesare Battisti"
5373,"Borgo Val di Taro","via Charenton"
5374,"Borgo Val di Taro","via Costamezzana"
5375,"Borgo Val di Taro","via Damiano Chiesa"
5376,"Borgo Val di Taro","Via degli Emigranti"
5377,"Borgo Val di Taro","Via dei Benefattori"
5378,"Borgo Val di Taro","via del Cimitero"
5379,"Borgo Val di Taro","via della Repubblica"
5380,"Borgo Val di Taro","Via della Repubblica Valtarese"
5381,"Borgo Val di Taro","Via del Teatro"
5382,"Borgo Val di Taro","via Domenico Terroni"
5383,"Borgo Val di Taro","via Domenico Zucconi"
5384,"Borgo Val di Taro","Via Donatori di Sangue"
5385,"Borgo Val di Taro","via Enrico Toti"
5386,"Borgo Val di Taro","via Europa"
5387,"Borgo Val di Taro","via Filippo Corridoni"
5388,"Borgo Val di Taro","via Francesco Basetti"
5389,"Borgo Val di Taro","Via Francesco Picenardi"
5390,"Borgo Val di Taro","via Gaspare Ferrari"
5391,"Borgo Val di Taro","via G. Ferrari "Arta""
5392,"Borgo Val di Taro","Via Giacomo Matteotti"
5393,"Borgo Val di Taro","via Gino Quotis"
5394,"Borgo Val di Taro","via Giorgio Susani"
5395,"Borgo Val di Taro","via Giovanni Castagnoli"
5396,"Borgo Val di Taro","via Giovanni Devoti"
5397,"Borgo Val di Taro","via Giovanni Pacolini"
5398,"Borgo Val di Taro","via Giuseppe Micheli"
5399,"Borgo Val di Taro","via Gramsci"
5400,"Borgo Val di Taro","via Gregorio da Borgotaro"
5401,"Borgo Val di Taro","via Gruppo Valtaro"
5402,"Borgo Val di Taro","via Guglielmo Cacchioli"
5403,"Borgo Val di Taro","via Guido Ferrari"
5404,"Borgo Val di Taro","Viale Martiri della Libertà"
5405,"Borgo Val di Taro","viale Vittorio Bottego"
5406,"Borgo Val di Taro","via Londra"
5407,"Borgo Val di Taro","via Luigi Barbieri"
5408,"Borgo Val di Taro","via Luigi Corvi"
5409,"Borgo Val di Taro","via lungo Taro Brigata Julia"
5410,"Borgo Val di Taro","via lungo Taro Imbriani"
5411,"Borgo Val di Taro","via Malta"
5412,"Borgo Val di Taro","Via Martiri della Libertà"
5413,"Borgo Val di Taro","via Mazzini"
5414,"Borgo Val di Taro","via Monastero"
5415,"Borgo Val di Taro","via Monsignor Boiardi"
5416,"Borgo Val di Taro","via Monsignor Nestori"
5417,"Borgo Val di Taro","via Montegrappa"
5418,"Borgo Val di Taro","via Nazionale"
5419,"Borgo Val di Taro","via Nerversa"
5420,"Borgo Val di Taro","via New York"
5421,"Borgo Val di Taro","via Osacca"
5422,"Borgo Val di Taro","via Oscar Vietti"
5423,"Borgo Val di Taro","via padre Umberto Bracchi"
5424,"Borgo Val di Taro","via Pelosa"
5425,"Borgo Val di Taro","via Piave"
5426,"Borgo Val di Taro","via Primo Brindani"
5427,"Borgo Val di Taro","via primo Maggio"
5428,"Borgo Val di Taro","via Prof. Meinhard Moser alle Stabielle"
5429,"Borgo Val di Taro","via Prospero Valeriano Manara"
5430,"Borgo Val di Taro","via San Domenico"
5431,"Borgo Val di Taro","via Sandro Pertini"
5432,"Borgo Val di Taro","via San Paolo"
5433,"Borgo Val di Taro","via Santa Donna"
5434,"Borgo Val di Taro","via Stradella"
5435,"Borgo Val di Taro","via Strela"
5436,"Borgo Val di Taro","via Taro"
5437,"Borgo Val di Taro","via Tasola"
5438,"Borgo Val di Taro","via Torresana"
5439,"Borgo Val di Taro","via Tulliuo Maestri"
5440,"Borgo Val di Taro","via Ungheria"
5441,"Borgo Val di Taro","via vittorio Veneto"
5442,"Borgo Val di Taro","via XI Settembre"
5443,"Borgo Val di Taro","vicolo degli stalli"
5444,"Borgo Val di Taro","vicolo San Clemente"
5445,"Borgonovo Val Tidone","Casa Bruciata"
5446,"Borgonovo Val Tidone",Castello-borgonovo
5447,"Borgonovo Val Tidone",Fraz.Fabbiano
5448,"Borgonovo Val Tidone","St.da Agazzino"
5449,"Borgonovo Val Tidone","St.da Berlasco"
5450,"Borgonovo Val Tidone","St.da Mottaziana"
5451,"Borgonovo Val Tidone","Strada da Bilegno"
5452,"Borgonovo Val Tidone","Strada di Mottaziana"
5453,"Borgonovo Val Tidone","Strada Località Chignoli"
5454,"Borgonovo Val Tidone","Strada Provinciale Cantone"
5455,"Borgonovo Val Tidone","Traverda di via Moretta"
5456,"Borgonovo Val Tidone","Via Achille Grandi"
5457,"Borgonovo Val Tidone","Via Aldo Moro"
5458,"Borgonovo Val Tidone","Via Arcelli"
5459,"Borgonovo Val Tidone","Via Bilegno"
5460,"Borgonovo Val Tidone","Via Bonarroti"
5461,"Borgonovo Val Tidone","Via Buozzi"
5462,"Borgonovo Val Tidone","Via Carducci"
5463,"Borgonovo Val Tidone","Via Cavallotti"
5464,"Borgonovo Val Tidone","Via Cirenaica"
5465,"Borgonovo Val Tidone","Via Colombo"
5466,"Borgonovo Val Tidone","Via dei Mille"
5467,"Borgonovo Val Tidone","Via Dell Chiesa"
5468,"Borgonovo Val Tidone","Via Don Beotti"
5469,"Borgonovo Val Tidone","Via Don Minzoni"
5470,"Borgonovo Val Tidone","Via Forlanini"
5471,"Borgonovo Val Tidone","via Fratelli Cervi"
5472,"Borgonovo Val Tidone","Via G.Agazzari"
5473,"Borgonovo Val Tidone","Via Galileo Galilei"
5474,"Borgonovo Val Tidone","Via Giovanni XXIII"
5475,"Borgonovo Val Tidone","Via Giuseppe Di Vittorio"
5476,"Borgonovo Val Tidone","via II Giugno"
5477,"Borgonovo Val Tidone","Via IV Novembre"
5478,"Borgonovo Val Tidone","Via Leopardi"
5479,"Borgonovo Val Tidone","Via Marzabotto"
5480,"Borgonovo Val Tidone","Via Mazzini"
5481,"Borgonovo Val Tidone","Via Meriggi"
5482,"Borgonovo Val Tidone","Via Nenni"
5483,"Borgonovo Val Tidone","Via Nino Bixio"
5484,"Borgonovo Val Tidone","Via Oldrini"
5485,"Borgonovo Val Tidone","Via Pablo Neruda"
5486,"Borgonovo Val Tidone","Via Pascoli"
5487,"Borgonovo Val Tidone","Via Pasubio"
5488,"Borgonovo Val Tidone","Via Piana"
5489,"Borgonovo Val Tidone","Via Primo Maggio"
5490,"Borgonovo Val Tidone","Via Puccini"
5491,"Borgonovo Val Tidone","Via Rocca"
5492,"Borgonovo Val Tidone","Via Roma"
5493,"Borgonovo Val Tidone","Via Rosselli"
5494,"Borgonovo Val Tidone","Via Rossi"
5495,"Borgonovo Val Tidone","Via San Francesco"
5496,"Borgonovo Val Tidone","Via Sarmato"
5497,"Borgonovo Val Tidone","Via Scaravaggi"
5498,"Borgonovo Val Tidone","Via Seminò"
5499,"Borgonovo Val Tidone","Via Tedeschi"
5500,"Borgonovo Val Tidone","Via Tidone"
5501,"Borgonovo Val Tidone","Via Tintori"
5502,"Borgonovo Val Tidone","Via Trav.Bilegno"
5503,"Borgonovo Val Tidone","Via Turati"
5504,"Borgonovo Val Tidone","Via Verdi"
5505,"Borgonovo Val Tidone","Via Verga"
5506,"Borgonovo Val Tidone","Via XX Settembre"
5507,"Borgonovo Val Tidone","Via XXV Aprile"
5508,Brescello,"Baluardo S. Rocco"
5509,Brescello,"IV Nov."
5510,Brescello,"Piazza Giuseppe Garibaldi"
5511,Brescello,"Piazza Matteotti"
5512,Brescello,"Piazza Pompeo Mingori"
5513,Brescello,"Ponte galleggiante"
5514,Brescello,"Strada Antica per Boretto"
5515,Brescello,"Strada Bernieri"
5516,Brescello,"Strada Finghè"
5517,Brescello,"Strada per Boretto"
5518,Brescello,"Strada Spalti"
5519,Brescello,"Strada Statale 62"
5520,Brescello,"Strada Statale 62 della Cisa"
5521,Brescello,"Strada Statale 62 Variante della Cisa"
5522,Brescello,"Strada Statale Cisa"
5523,Brescello,"Strada Statale della Cisa"
5524,Brescello,"Strada Vignoli"
5525,Brescello,"Via 1° Maggio"
5526,Brescello,"Via 25 Aprile"
5527,Brescello,"Via 7 Luglio"
5528,Brescello,"Via Alberotto"
5529,Brescello,"Via Alcide De Gaspei"
5530,Brescello,"Via Aldo Moro"
5531,Brescello,"Via Alessandro Manzoni"
5532,Brescello,"Via Alfieri"
5533,Brescello,"Via Allende"
5534,Brescello,"Via Anna Frank"
5535,Brescello,"Via Antonio Gramsci"
5536,Brescello,"Via Ariosto"
5537,Brescello,"Via Artoni"
5538,Brescello,"Via Bellini"
5539,Brescello,"Via Breda Vignazzi"
5540,Brescello,"Via Brescello - Cadelbosco"
5541,Brescello,"Via Cadelbosco"
5542,Brescello,"Via Carducci"
5543,Brescello,"Via Cartesio"
5544,Brescello,"Via Casaltone"
5545,Brescello,"Via Cervaroletta"
5546,Brescello,"Via Costituente"
5547,Brescello,"Via Curiel"
5548,Brescello,"Via C. Zatti"
5549,Brescello,"via C. Zavattini"
5550,Brescello,"Via D. Alighieri"
5551,Brescello,"Via Dante"
5552,Brescello,"Via De Amicis"
5553,Brescello,"Via della Repubblica"
5554,Brescello,"Via del Porto"
5555,Brescello,"Via Don Alberici"
5556,Brescello,"Via Don Luigi Sturzo"
5557,Brescello,"Via Don Sturzo"
5558,Brescello,"Via Enrico Fermi"
5559,Brescello,"Via Enzano"
5560,Brescello,"Via Felice Cavallotti"
5561,Brescello,"Via Fleming"
5562,Brescello,"Via F. Montanari"
5563,Brescello,"Via Fratelli Cervi"
5564,Brescello,"Via Giacomo Puccini"
5565,Brescello,"Via Giglioli"
5566,Brescello,"Via Giovanni Boccaccio"
5567,Brescello,"Via Guglielmo Marconi"
5568,Brescello,"Via G. Verdi"
5569,Brescello,"Via Imperiale Inferiore"
5570,Brescello,"Via Imperiale Superiore"
5571,Brescello,"Via Innocente Arontaldi"
5572,Brescello,"Via Kennedy"
5573,Brescello,"Via Leonardo da Vinci"
5574,Brescello,"Via Leopardi"
5575,Brescello,"Via Majorana"
5576,Brescello,"Via Mattei"
5577,Brescello,"Via Mirco Martignoni"
5578,Brescello,"Via M.S. Ottone"
5579,Brescello,"Via Nizzoli"
5580,Brescello,"Via Panizzi"
5581,Brescello,"Via Parma"
5582,Brescello,"Via Partigiani d'Italia"
5583,Brescello,"Via Pascal"
5584,Brescello,"Via Peppone e Don Camillo"
5585,Brescello,"Via Piero Gobetti"
5586,Brescello,"Via Pirandello"
5587,Brescello,"Via Ponte Alto"
5588,Brescello,"Via Poviglio"
5589,Brescello,"Via Roma"
5590,Brescello,"Via Rosselli"
5591,Brescello,"Via Rossini"
5592,Brescello,"Via San Giuseppe"
5593,Brescello,"Via Santa Maria Nouva"
5594,Brescello,"Via Scutellari"
5595,Brescello,"Via Segrè"
5596,Brescello,"Via S. Marcellino"
5597,Brescello,"Via Soliani"
5598,Brescello,"Via Spallanzani"
5599,Brescello,"Via Toscanini"
5600,Brescello,"Via T. Righi"
5601,Brescello,"Via Venturini"
5602,Brescello,"Via Verdi"
5603,Brescello,"Via Viazza"
5604,Brescello,"Via Volta"
5605,Brescello,"Vicolo Giuseppe Garibaldi"
5606,Brisighella,1
5607,Brisighella,2
5608,Brisighella,505
5609,Brisighella,"505 - 1 - 17 - 18"
5610,Brisighella,"505 - 1 - 18"
5611,Brisighella,507
5612,Brisighella,543
5613,Brisighella,545
5614,Brisighella,545A
5615,Brisighella,"Baghetto Lagune"
5616,Brisighella,"CAI 503"
5617,Brisighella,"CAI 505"
5618,Brisighella,CAI511
5619,Brisighella,"Cà Malanca - Corneto"
5620,Brisighella,"Corneto Cà Malanca - 579 - 1"
5621,Brisighella,"Lagune Vallicella Purocielo"
5622,Brisighella,"Piazza Carducci"
5623,Brisighella,"Piazza del Ponte"
5624,Brisighella,"Piazza Garibaldi"
5625,Brisighella,"Piazza Guglielmo Marconi"
5626,Brisighella,"Piazza IV Novembre"
5627,Brisighella,"Piazzetta del Monte"
5628,Brisighella,"Piazzetta del Suffragio"
5629,Brisighella,"Ponte Lungo"
5630,Brisighella,"Sentiero Garibaldi"
5631,Brisighella,"UOEI 1"
5632,Brisighella,"UOEI 1 - 10"
5633,Brisighella,"UOEI 1 - 10 - 17 - 18"
5634,Brisighella,"Uoei 16"
5635,Brisighella,"UOEI 17"
5636,Brisighella,"UOEI 1 bis"
5637,Brisighella,"Uoei 8"
5638,Brisighella,"Via 2 Giugno"
5639,Brisighella,"Via Abbondanza"
5640,Brisighella,"Via Agello"
5641,Brisighella,"Via Alberto Baccarini"
5642,Brisighella,"Via Antonio Gramsci"
5643,Brisighella,"Via Antonio Lanzoni"
5644,Brisighella,"Via Archetta"
5645,Brisighella,"Via Aurelio Saffi"
5646,Brisighella,"Via Aurora"
5647,Brisighella,"Via Baccagnano"
5648,Brisighella,"Via Banicelli"
5649,Brisighella,"Via Berta"
5650,Brisighella,"Via Bicocca"
5651,Brisighella,"Via Billi"
5652,Brisighella,"Via Boesimo"
5653,Brisighella,"Via Brigata Maiella"
5654,Brisighella,"Via Cà Di Belli"
5655,Brisighella,"Via Ca' di Sasso"
5656,Brisighella,"Via Cà di Sasso"
5657,Brisighella,"Via Cà di Vaso"
5658,Brisighella,"Via Calibane"
5659,Brisighella,"Via Campiume"
5660,Brisighella,"Via Campodosio"
5661,Brisighella,"Via Campopiano"
5662,Brisighella,"Via Canaletta"
5663,Brisighella,"Via Canovetta"
5664,Brisighella,"Via Capanna"
5665,Brisighella,"Via Cardinale Agostino Galamini"
5666,Brisighella,"Via Carla"
5667,Brisighella,"Via Casa Battistoni"
5668,Brisighella,"Via Casale"
5669,Brisighella,"Via Casse"
5670,Brisighella,"Via Castellina"
5671,Brisighella,"Via Castelnuovo"
5672,Brisighella,"Via Castel Raniero"
5673,Brisighella,"Via Cavina"
5674,Brisighella,"Via Ceparano"
5675,Brisighella,"Via Cò di Sasso"
5676,Brisighella,"Via Corneto"
5677,Brisighella,"Via Corte"
5678,Brisighella,"Via Costa"
5679,Brisighella,"Via Croce"
5680,Brisighella,"Via degli Asini"
5681,Brisighella,"Via dei Martiri"
5682,Brisighella,"Via dei Mille"
5683,Brisighella,"Via della Fossa"
5684,Brisighella,"Via delle Volte"
5685,Brisighella,"Via dell'Industria"
5686,Brisighella,"Via Domenico Barduzzi"
5687,Brisighella,"Via Ebola"
5688,Brisighella,"Via Eugenio Baldi"
5689,Brisighella,"Via Europa"
5690,Brisighella,"Via Fenigara"
5691,Brisighella,"Via Filippo Naldi"
5692,Brisighella,"Via Filippo Turati"
5693,Brisighella,"Via Firenze"
5694,Brisighella,"Via Fontana Moneta"
5695,Brisighella,"Via Fornace"
5696,Brisighella,"Via Fornazzano"
5697,Brisighella,"Via Foro Boario"
5698,Brisighella,"Via Friuli"
5699,Brisighella,"Via Galassi"
5700,Brisighella,"Via Gattamarcia"
5701,Brisighella,"Via Giacinto Cova"
5702,Brisighella,"Via Giacomo Matteotti"
5703,Brisighella,"Via Gian Battista Cantagalli"
5704,Brisighella,"Via Ginepri"
5705,Brisighella,"Via Giorgio la Pira"
5706,Brisighella,"Via Giuseppe Mazzini"
5707,Brisighella,"Via Giuseppe Ugonia"
5708,Brisighella,"Via Lame"
5709,Brisighella,"Via Lavezzana"
5710,Brisighella,"Viale delle Terme"
5711,Brisighella,"Viale Stazione"
5712,Brisighella,"Via Limisano"
5713,Brisighella,"Via Lodolone"
5714,Brisighella,"Via Loiano"
5715,Brisighella,"Via Marsala"
5716,Brisighella,"Via Metelli"
5717,Brisighella,"Via Modigliana"
5718,Brisighella,"Via Molino Boldrino"
5719,Brisighella,"Via Molino del Rosso"
5720,Brisighella,"Via Molino Vecchio"
5721,Brisighella,"Via Montecchio"
5722,Brisighella,"Via Monte Colombo"
5723,Brisighella,"Via Monte Coralli"
5724,Brisighella,"Via Montefortino"
5725,Brisighella,"Via Monte Giro"
5726,Brisighella,"Via Monte Mauro"
5727,Brisighella,"Via Monteromano"
5728,Brisighella,"Via Monte Romano"
5729,Brisighella,"Via Monte Visano"
5730,Brisighella,"Via Moronico"
5731,Brisighella,"Via Oriola"
5732,Brisighella,"Via Padre Igino Lega"
5733,Brisighella,"Via Paglia"
5734,Brisighella,"Via Papa Giovanni XXIII"
5735,Brisighella,"Via Pergola"
5736,Brisighella,"Via Pian di Vicchio"
5737,Brisighella,"Via Piave"
5738,Brisighella,"Via Pideura"
5739,Brisighella,"Via Piero Gobetti"
5740,Brisighella,"Via Pietramora"
5741,Brisighella,"Via Poggiale"
5742,Brisighella,"Via Porta Fiorentina"
5743,Brisighella,"Via Possessione"
5744,Brisighella,"Via Purocielo"
5745,Brisighella,"Via Recuperati"
5746,Brisighella,"Via Rio Chiè"
5747,Brisighella,"Via Rio dei Cozzi"
5748,Brisighella,"Via Rio Ferrato"
5749,Brisighella,"Via Risorgimento"
5750,Brisighella,"Via Roma"
5751,Brisighella,"Via Roncona"
5752,Brisighella,"Via Rontana"
5753,Brisighella,"Via Ronzano"
5754,Brisighella,"Via Rovinale"
5755,Brisighella,"Via Samoggia"
5756,Brisighella,"Via San Cassiano"
5757,Brisighella,"Via San Cristoforo"
5758,Brisighella,"Via San Martino"
5759,Brisighella,"Via San Ruffillo"
5760,Brisighella,"Via San Savino"
5761,Brisighella,"Via Santa Lucia"
5762,Brisighella,"Via Scampelluccio"
5763,Brisighella,"Via Senio"
5764,Brisighella,"Via Siepi"
5765,Brisighella,"Via Sintria"
5766,Brisighella,"Via Spada"
5767,Brisighella,"Via Statale"
5768,Brisighella,"Via Stazione"
5769,Brisighella,"Via Strada Casale"
5770,Brisighella,"Via Suffragio"
5771,Brisighella,"Via Suor Rosa Teresa Brenti"
5772,Brisighella,"Via Tebano"
5773,Brisighella,"Via Torre"
5774,Brisighella,"Via Torre del Marino"
5775,Brisighella,"Via Torretta"
5776,Brisighella,"Via Torri Mironi"
5777,Brisighella,"Via Trebbo Zattaglia"
5778,Brisighella,"Via Trieste"
5779,Brisighella,"Via Trieste Tebano"
5780,Brisighella,"Via Tura"
5781,Brisighella,"Via Urbiano"
5782,Brisighella,"Via Valcasale"
5783,Brisighella,"Via Valletta"
5784,Brisighella,"Via Valloni"
5785,Brisighella,"Via Valnera"
5786,Brisighella,"Via Valpiana"
5787,Brisighella,"Via Vernelli"
5788,Brisighella,"Via Vespignano"
5789,Brisighella,"Via Vicolo Casette"
5790,Brisighella,"Via XXIV Maggio"
5791,Brisighella,"Via Zolle"
5792,Brisighella,"Vicolo Forni"
5793,Brisighella,"Vicolo Galletti"
5794,Brisighella,"Vicolo Monastero"
5795,Budrio,"Piazza 8 marzo"
5796,Budrio,"Piazza Antonio da Budrio"
5797,Budrio,"Piazza Dario Baldini"
5798,Budrio,"Piazza della Repubblica"
5799,Budrio,"Piazzale della gioventù"
5800,Budrio,"Piazza Mafalda di Savoia"
5801,Budrio,"Piazza Quirico Filopanti"
5802,Budrio,Piazzetta
5803,Budrio,"Piazzetta Fabrizio de Andre'"
5804,Budrio,"Rotonda Corinna Testi Pescatori"
5805,Budrio,"Rotonda Corinna Testi Salvatori"
5806,Budrio,"Rotonda della Costituzione"
5807,Budrio,"Rotonda Marie Curie"
5808,Budrio,"Rotonda Papa Giovanni Paolo II"
5809,Budrio,Serpe
5810,Budrio,"Trasversale di Pianura"
5811,Budrio,"Via 20 settembre"
5812,Budrio,"Via Achille Grandi"
5813,Budrio,"Via Adelio Cavazza"
5814,Budrio,"Via Albareda"
5815,Budrio,"Via Albareda della Mura"
5816,Budrio,"Via Albert Einstein"
5817,Budrio,"Via Alberto Ascari"
5818,Budrio,"Via Alcide de Gasperi"
5819,Budrio,"Via Aldo Avati"
5820,Budrio,"Via Alfonso Torreggiani"
5821,Budrio,"Via Alta del Buriolo"
5822,Budrio,"Via Amorini"
5823,Budrio,"Via Amorini Canale"
5824,Budrio,"Via Amorini Sant'Antonio"
5825,Budrio,"Via Andrea Costa"
5826,Budrio,"Via Andrea Zaniboni"
5827,Budrio,"Via Antonio Certani"
5828,Budrio,"Via Antonio D'Ormea"
5829,Budrio,"Via Antonio Gramsci"
5830,Budrio,"Via Antonio Sarti"
